# Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3847
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3847.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Futaleufu
#   Location: Argentina
#   Northernmost_Latitude: -43.18
#   Southernmost_Latitude: -43.18
#   Easternmost_Longitude: -71.7
#   Westernmost_Longitude: -71.7
#   Elevation_m: 1804
#--------------------
# Data_Collection
#   Collection_Name: ARGE
#   First_Year: 1842
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU2091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2093_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2093; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU2091_raw	FU2093_raw	FU2101_raw	FU2121_raw	FU2122_raw	FU2123_raw	FU2131_raw	FU2142_raw	FU2144_raw	FU2151_raw	FU2152_raw
1332	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1333	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1334	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1335	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1336	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1337	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1338	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1339	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1340	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1341	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1342	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1343	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1344	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1345	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1346	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1347	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1348	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1349	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1350	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1351	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1352	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1353	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1354	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1355	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1356	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1357	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1358	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1359	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1360	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1361	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1362	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1363	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1364	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1365	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1366	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1367	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1368	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1369	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1370	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1371	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1372	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1373	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1374	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1375	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1376	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1377	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1378	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1379	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1380	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1381	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1382	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1383	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1384	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1385	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1386	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1387	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1388	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1389	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1390	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1391	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1392	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1393	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1394	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1395	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1396	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1397	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1398	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1399	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1400	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1401	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1402	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1403	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1404	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1405	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1406	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1407	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1408	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1409	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1410	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1411	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1412	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1413	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1414	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1415	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1416	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1417	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1418	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1419	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1420	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1421	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1422	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1423	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1424	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1425	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1426	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1427	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1428	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1429	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1430	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1431	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1432	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1433	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1434	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1435	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1436	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1437	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1438	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1439	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1440	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1441	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1442	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1443	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1444	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1445	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1446	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1447	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1448	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1449	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1450	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1451	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1452	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1453	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1454	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1455	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1456	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1457	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1458	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1459	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1460	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1461	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1462	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1463	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1464	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1465	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1466	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1467	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1468	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1469	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1470	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1471	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1472	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1473	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1474	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1475	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1476	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1477	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1478	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1479	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1480	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1481	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1482	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1483	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1484	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1485	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1486	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1487	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1488	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1489	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1490	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1491	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1492	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1493	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1494	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1495	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1496	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1497	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1498	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1499	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1500	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1501	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1502	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1503	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1504	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1505	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1506	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1507	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1508	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1509	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1510	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1511	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1512	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1513	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1514	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1515	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1516	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1517	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1518	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1519	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1520	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1521	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1522	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1523	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1524	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1525	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1526	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1527	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1528	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1529	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1530	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1531	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1532	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1533	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1534	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1535	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1536	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1537	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1538	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1539	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1540	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1541	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1542	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1543	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1553	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1601	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1602	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1603	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1604	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1605	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1606	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1607	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1608	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1609	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1610	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1611	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1612	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1613	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1614	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1615	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1616	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1617	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1618	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1619	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1620	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1621	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1622	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1623	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1624	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1625	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1626	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1627	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
